location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,icu_patients,hosp_patients,total_tests,new_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,population,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,life_expectancy
Bangladesh,2021-03-20,568706.0,1868.0,8668.0,26.0,1.6,,,4388847.0,19900.0,0.0893,4760747.0,4760747.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-21,570878.0,2172.0,8690.0,22.0,1.62,,,4409955.0,21108.0,0.0933,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-22,573687.0,2809.0,8720.0,30.0,1.65,,,4435066.0,25111.0,0.0962,4911902.0,4911902.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-23,577241.0,3554.0,8738.0,18.0,1.69,,,4461020.0,25954.0,0.1047,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-24,580808.0,3567.0,8763.0,25.0,1.66,,,4488522.0,27502.0,0.1133,5069049.0,5069049.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-25,584395.0,3587.0,8797.0,34.0,1.62,,,4515567.0,27045.0,0.1175,5139456.0,5139456.0,,,70407.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-26,588132.0,3737.0,8830.0,33.0,1.6,,,4542866.0,27299.0,0.1224,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-27,591806.0,3674.0,8869.0,39.0,1.59,,,4567530.0,24664.0,0.1293,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-28,595714.0,3908.0,8904.0,35.0,1.57,,,4589666.0,22136.0,0.1382,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-29,600895.0,5181.0,8949.0,45.0,1.56,,,4617861.0,28195.0,0.1488,5319679.0,5319679.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-30,605937.0,5042.0,8994.0,45.0,1.53,,,4644481.0,26620.0,0.1564,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-31,611295.0,5358.0,9046.0,52.0,1.54,,,4671412.0,26931.0,0.1667,5370431.0,5370431.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-01,617764.0,6469.0,9105.0,59.0,1.56,,,4699603.0,28191.0,0.1813,5412691.0,5412691.0,,,42260.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-02,624594.0,6830.0,9155.0,50.0,1.55,,,4729896.0,30293.0,0.1949,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-03,630277.0,5683.0,9213.0,58.0,1.5,,,4753996.0,24100.0,0.2063,5452634.0,5452634.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-04,637364.0,7087.0,9266.0,53.0,1.46,,,4784720.0,30724.0,0.2135,5498172.0,5498172.0,,,45538.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-05,644439.0,7075.0,9318.0,52.0,1.37,,,4814959.0,30239.0,0.2209,5539494.0,5539494.0,,,41322.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-06,651652.0,7213.0,9384.0,66.0,1.3,,,4849270.0,34311.0,0.2232,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-07,659278.0,7626.0,9447.0,63.0,1.26,,,4883900.0,34630.0,0.2258,5568703.0,5568703.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-08,666132.0,6854.0,9521.0,74.0,1.2,,,4917093.0,33193.0,0.2224,5664830.0,5583507.0,81323.0,,96127.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-09,673594.0,7462.0,9584.0,63.0,1.16,,,4948747.0,31654.0,0.2239,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-10,678937.0,5343.0,9661.0,77.0,1.1,,,4974824.0,26077.0,0.2204,5821476.0,5603450.0,218026.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-11,684756.0,5819.0,9739.0,78.0,1.04,,,5004200.0,29376.0,0.2159,6010824.0,5627107.0,383717.0,,189348.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-12,691957.0,7201.0,9822.0,83.0,0.99,,,5039168.0,34968.0,0.2119,6172159.0,5649563.0,522596.0,,161335.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-13,697985.0,6028.0,9891.0,69.0,0.91,,,5072123.0,32955.0,0.2079,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-14,703170.0,5185.0,9987.0,96.0,0.84,,,5096948.0,24825.0,0.206,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-15,707362.0,4192.0,10081.0,94.0,0.79,,,5116907.0,19959.0,0.2063,6617036.0,5686885.0,930151.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-16,711779.0,4417.0,10182.0,101.0,0.78,,,5135813.0,18906.0,0.2041,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-17,715252.0,3473.0,10283.0,101.0,0.79,,,5151998.0,16185.0,0.205,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-18,718950.0,3698.0,10385.0,102.0,0.79,,,5171402.0,19404.0,0.2045,7080699.0,5714090.0,1366609.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-19,723221.0,4271.0,10497.0,112.0,0.79,,,5195554.0,24152.0,0.1999,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-20,727780.0,4559.0,10588.0,91.0,0.79,,,5222610.0,27056.0,0.198,7423274.0,5745085.0,1678189.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-21,732060.0,4280.0,10683.0,95.0,0.79,,,5251018.0,28408.0,0.1875,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-22,736074.0,4014.0,10781.0,98.0,0.79,,,5278447.0,27429.0,0.1777,7746661.0,5778686.0,1967975.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-23,739703.0,3629.0,10869.0,88.0,0.78,,,5304343.0,25896.0,0.1657,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-24,742400.0,2697.0,10952.0,83.0,0.77,,,5324914.0,20571.0,0.157,7954176.0,5798880.0,2155296.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-25,745322.0,2922.0,11053.0,101.0,0.75,,,5346836.0,21922.0,0.1503,8145266.0,5818400.0,2326866.0,,191090.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-26,748628.0,3306.0,11150.0,97.0,0.72,,,5372622.0,25786.0,0.1435,8277514.0,5819291.0,2458223.0,,132248.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-27,751659.0,3031.0,11228.0,78.0,0.69,,,5396859.0,24237.0,0.137,8398700.0,5819616.0,2579084.0,,121186.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-28,754614.0,2955.0,11305.0,77.0,0.66,,,5425065.0,28206.0,0.1296,8517801.0,5819646.0,2698155.0,,119101.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-29,756955.0,2341.0,11393.0,88.0,0.64,,,5449993.0,24928.0,0.1217,8625350.0,5819656.0,2805694.0,,107549.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-04-30,759132.0,2177.0,11450.0,57.0,0.63,,,5471039.0,21046.0,0.1166,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-01,760584.0,1452.0,11510.0,60.0,0.62,,,5486156.0,15117.0,0.1128,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-02,761943.0,1359.0,11579.0,69.0,0.6,,,5500314.0,14158.0,0.1083,8755950.0,5819709.0,2936241.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-03,763682.0,1739.0,11644.0,65.0,0.6,,,5519745.0,19431.0,0.1023,8842888.0,5819719.0,3023169.0,,86938.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-04,765596.0,1914.0,11705.0,61.0,0.61,,,5541729.0,21984.0,0.0962,8926466.0,5819757.0,3106709.0,,83578.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-05,767338.0,1742.0,11755.0,50.0,0.63,,,5562013.0,20284.0,0.0929,9030320.0,5819811.0,3210509.0,,103854.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-06,769160.0,1822.0,11796.0,41.0,0.66,,,5583598.0,21585.0,0.0914,9133278.0,5819854.0,3313424.0,,102958.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-07,770842.0,1682.0,11833.0,37.0,0.69,,,5600611.0,17013.0,0.0904,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-08,772127.0,1285.0,11878.0,45.0,0.71,,,5615314.0,14703.0,0.0894,9221387.0,5819856.0,3401531.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-09,773513.0,1386.0,11934.0,56.0,0.7,,,5632229.0,16915.0,0.0877,9316086.0,5819900.0,3496186.0,,94699.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-10,775027.0,1514.0,11972.0,38.0,0.66,,,5649077.0,16848.0,0.0877,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-11,776257.0,1230.0,12005.0,33.0,0.6,,,5663261.0,14184.0,0.0877,9413433.0,5819910.0,3593523.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-12,777397.0,1140.0,12045.0,40.0,0.58,,,5678557.0,15296.0,0.0863,9471065.0,5819912.0,3651153.0,,57632.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-13,778687.0,1290.0,12076.0,31.0,0.58,,,5692028.0,13471.0,0.0879,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-14,779535.0,848.0,12102.0,26.0,0.55,,,5699863.0,7835.0,0.0876,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-15,779796.0,261.0,12124.0,22.0,0.55,,,5703621.0,3758.0,0.0868,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-16,780159.0,363.0,12149.0,25.0,0.59,,,5709051.0,5430.0,0.0865,9519995.0,5819912.0,3700083.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-17,780857.0,698.0,12181.0,32.0,0.7,,,5719398.0,10347.0,0.0829,9576935.0,5819912.0,3757023.0,,56940.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-18,782129.0,1272.0,12211.0,30.0,0.86,,,5736253.0,16855.0,0.0805,9639289.0,5823201.0,3816088.0,,62354.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-19,783737.0,1608.0,12248.0,37.0,1.0,,,5756781.0,20528.0,0.081,9650852.0,5823201.0,3827651.0,,11563.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-20,785194.0,1457.0,12284.0,36.0,1.07,,,5776218.0,19437.0,0.0773,9748408.0,5823201.0,3925207.0,,97556.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-21,786698.0,1504.0,12310.0,26.0,1.1,,,5794512.0,18294.0,0.0757,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-22,787726.0,1028.0,12348.0,38.0,1.11,,,5806742.0,12230.0,0.0769,9789875.0,5823201.0,3966674.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-23,789080.0,1354.0,12376.0,28.0,1.11,,,5821947.0,15205.0,0.079,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-24,790521.0,1441.0,12401.0,25.0,1.09,,,5839630.0,17683.0,0.0804,9868062.0,5823231.0,4044831.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-25,792196.0,1675.0,12441.0,40.0,1.06,,,5856254.0,16624.0,0.0839,9901717.0,5823231.0,4078486.0,,33655.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-26,793693.0,1497.0,12458.0,17.0,1.02,,,5872688.0,16434.0,0.0859,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-27,794985.0,1292.0,12480.0,22.0,1.02,,,5888603.0,15915.0,0.0871,9939018.0,5823245.0,4115773.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-28,796343.0,1358.0,12511.0,31.0,1.04,,,5903209.0,14606.0,0.0887,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-29,797386.0,1043.0,12549.0,38.0,1.09,,,5916393.0,13184.0,0.0881,9959947.0,5823245.0,4136702.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-30,798830.0,1444.0,12583.0,34.0,1.13,,,5930670.0,14277.0,0.0897,9979415.0,5823245.0,4156170.0,,19468.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-05-31,800540.0,1710.0,12619.0,36.0,1.15,,,5948848.0,18178.0,0.0917,9991671.0,5823245.0,4168426.0,,12256.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-01,802305.0,1765.0,12660.0,41.0,1.15,,,5967098.0,18250.0,0.0912,9992849.0,5823245.0,4169604.0,,1178.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-02,804293.0,1988.0,12694.0,34.0,1.16,,,5987357.0,20259.0,0.0924,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-03,805980.0,1687.0,12724.0,30.0,1.17,,,6004329.0,16972.0,0.095,10020942.0,5823245.0,4197697.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-04,807867.0,1887.0,12758.0,34.0,1.19,,,6022480.0,18151.0,0.0966,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-05,809314.0,1447.0,12801.0,43.0,1.2,,,6035595.0,13115.0,0.1001,10021634.0,5823245.0,4198389.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-06,810990.0,1676.0,12839.0,38.0,1.2,,,6051208.0,15613.0,0.1009,10034502.0,5823245.0,4211257.0,,12868.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-07,812960.0,1970.0,12869.0,30.0,1.21,,,6068377.0,17169.0,0.1039,10040964.0,5823245.0,4217719.0,,6462.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-08,815282.0,2322.0,12913.0,44.0,1.24,,,6087542.0,19165.0,0.1077,10046528.0,5823245.0,4223283.0,,5564.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-09,817819.0,2537.0,12949.0,36.0,1.26,,,6108126.0,20584.0,0.112,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-10,820395.0,2576.0,12989.0,40.0,1.28,,,6127573.0,19447.0,0.117,10058643.0,5823245.0,4235398.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-11,822849.0,2454.0,13032.0,43.0,1.28,,,6146108.0,18535.0,0.1212,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-12,824486.0,1637.0,13071.0,39.0,1.28,,,6157698.0,11590.0,0.1243,10062784.0,5823245.0,4239539.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-13,826922.0,2436.0,13118.0,47.0,1.32,,,6176447.0,18749.0,0.1272,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-14,829972.0,3050.0,13172.0,54.0,1.36,,,6197049.0,20602.0,0.1322,10071313.0,5823245.0,4248068.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-15,833291.0,3319.0,13222.0,50.0,1.39,,,6220314.0,23265.0,0.1356,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-16,837247.0,3956.0,13282.0,60.0,1.42,,,6244121.0,23807.0,0.1429,10078366.0,5823245.0,4255121.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-17,841087.0,3840.0,13345.0,63.0,1.42,,,6268992.0,24871.0,0.1463,10079471.0,5823245.0,4256226.0,,1105.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-18,844970.0,3883.0,13399.0,54.0,1.42,,,6289874.0,20882.0,0.1539,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-19,848027.0,3057.0,13466.0,67.0,1.41,,,6306838.0,16964.0,0.1578,10083608.0,5823245.0,4260363.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-20,851668.0,3641.0,13548.0,82.0,1.39,,,6329069.0,22231.0,0.1621,10086979.0,5823245.0,4263734.0,,3371.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-21,856304.0,4636.0,13626.0,78.0,1.39,,,6353126.0,24057.0,0.1687,10089982.0,5823245.0,4266737.0,,3003.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-22,861150.0,4846.0,13702.0,76.0,1.41,,,6378154.0,25028.0,0.1765,10090206.0,5823245.0,4266961.0,,224.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-23,866877.0,5727.0,13787.0,85.0,1.44,,,6406410.0,28256.0,0.1826,10090433.0,5823245.0,4267188.0,,227.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-24,872935.0,6058.0,13868.0,81.0,1.45,,,6436801.0,30391.0,0.1898,10095579.0,5823245.0,4272334.0,,5146.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-25,878804.0,5869.0,13976.0,108.0,1.44,,,6464454.0,27653.0,0.1938,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-26,883138.0,4334.0,14053.0,77.0,1.42,,,6483716.0,19262.0,0.1985,10097645.0,5823245.0,4274400.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-27,888406.0,5268.0,14172.0,119.0,1.42,,,6508116.0,24400.0,0.2052,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-28,896770.0,8364.0,14276.0,104.0,1.46,,,6543175.0,35059.0,0.2129,10099562.0,5823245.0,4276317.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-29,904436.0,7666.0,14388.0,112.0,1.44,,,6575157.0,31982.0,0.2197,10101143.0,5823245.0,4277898.0,,1581.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-06-30,913258.0,8822.0,14503.0,115.0,1.43,,,6610262.0,35105.0,0.2275,10103015.0,5823245.0,4279770.0,,1872.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-07-01,921559.0,8301.0,14646.0,143.0,1.41,,,6642317.0,32055.0,0.2366,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-07-02,930042.0,8483.0,14778.0,132.0,1.39,,,6672329.0,30012.0,0.2465,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-07-03,936256.0,6214.0,14912.0,134.0,1.37,,,6695016.0,22687.0,0.2514,10104748.0,5823245.0,4281503.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-07-04,944917.0,8661.0,15065.0,153.0,1.36,,,6724895.0,29879.0,0.2607,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-07-05,954881.0,9964.0,15229.0,164.0,1.34,,,6758897.0,34002.0,0.2694,10106136.0,5823245.0,4282891.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-07-06,966406.0,11525.0,15392.0,163.0,1.36,,,6795528.0,36631.0,0.2812,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-07-07,977568.0,11162.0,15593.0,201.0,1.35,,,6831167.0,35639.0,0.2911,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-07-08,989219.0,11651.0,15792.0,199.0,1.34,,,6868017.0,36850.0,0.2998,10107557.0,5823245.0,4284312.0,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-07-09,1000543.0,11324.0,16004.0,212.0,1.32,,,6904603.0,36586.0,0.3035,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-07-10,1009315.0,8772.0,16189.0,185.0,1.3,,,6932487.0,27884.0,0.3077,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-07-11,1021189.0,11874.0,16419.0,230.0,1.27,,,6972502.0,40015.0,0.308,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
